time,haccel_trapz_int1,haccel_trapz_int2,haccel_peak_int3,haccel_peak_int4,vaccel_trapz_int1,vaccel_trapz_int2,vaccel_peak_int3,vaccel_peak_int4
18080,2.85999162901654e-05,3.0370526158669384e-05,0.07200000000000001,0.4,2.1929175223449953e-05,4.2560370015918654e-05,0.216,0.36
18090,2.9769135973585424e-05,2.565038756941707e-05,0.07200000000000001,0.388,2.039511041136698e-05,4.321682588562547e-05,0.188,0.36
18100,2.9155278102595366e-05,2.7229128134771974e-05,0.076,0.4,2.0976608596390315e-05,4.47573553760598e-05,0.192,0.368
18110,3.146821878125544e-05,2.6900752346191368e-05,0.076,0.396,1.904258694794762e-05,4.4800601938082256e-05,0.184,0.392
18120,3.125454498011135e-05,2.886928484536712e-05,0.07200000000000001,0.34800000000000003,2.0843638449396544e-05,4.275044505595405e-05,0.184,0.396
18130,3.1464647516773255e-05,2.6382997679580256e-05,0.07200000000000001,0.4,2.1570395079923622e-05,4.211675273547534e-05,0.196,0.368
18140,3.059148688427151e-05,2.7198925417658285e-05,0.07200000000000001,0.392,2.0780040219949463e-05,4.397375116193522e-05,0.188,0.36
18150,2.976719110513963e-05,2.7582466904548195e-05,0.07200000000000001,0.388,2.0838937802938447e-05,4.469597497764883e-05,0.22,0.372
18160,2.9562458656140695e-05,2.8560000748917927e-05,0.07200000000000001,0.396,2.1924006029494553e-05,4.445131113931714e-05,0.216,0.392
18170,2.8258236678115098e-05,2.9926788481654836e-05,0.076,0.4,2.162200442662096e-05,4.376375405850271e-05,0.188,0.364
18180,2.9881276123284957e-05,2.668307663776632e-05,0.076,0.392,2.0921117702239826e-05,4.299341049835228e-05,0.192,0.384
18190,2.8974732263449425e-05,2.648764208623783e-05,0.07200000000000001,0.41600000000000004,2.117326300482348e-05,4.258428281681268e-05,0.184,0.36
18200,2.8961942652437915e-05,2.773659002213525e-05,0.076,0.4,2.1022165815630537e-05,4.296611699973099e-05,0.184,0.36
18210,3.01769109564053e-05,2.740815213328222e-05,0.08,0.40800000000000003,2.3799519414591186e-05,4.259029684748463e-05,0.216,0.36
18220,2.9916695870612966e-05,2.6343445997752617e-05,0.076,0.392,2.0169668651827554e-05,4.261924145475771e-05,0.184,0.396
18230,3.094026379406309e-05,2.716437210748839e-05,0.07200000000000001,0.40800000000000003,2.243426016333075e-05,4.167546005104932e-05,0.188,0.392
18240,3.0710193137522044e-05,2.605658387897978e-05,0.07200000000000001,0.41200000000000003,1.938950879933259e-05,3.934469708364814e-05,0.224,0.368
18250,2.9238423867551457e-05,2.720690741767353e-05,0.076,0.396,2.2660733384740215e-05,4.043395958743106e-05,0.196,0.36
18260,3.1617183738747035e-05,2.5944279876344333e-05,0.07200000000000001,0.392,2.17070534877467e-05,4.152038260059204e-05,0.22,0.36
18270,2.9322779200610947e-05,2.5633908319961492e-05,0.076,0.41200000000000003,2.015236002094004e-05,4.476676677400443e-05,0.212,0.36
18280,2.9680711032599146e-05,2.7125717430037296e-05,0.07200000000000001,0.4,2.1575451099605365e-05,3.9393774064715734e-05,0.224,0.364
18290,2.971259037261963e-05,2.630428134839415e-05,0.07200000000000001,0.40800000000000003,2.17089320560819e-05,4.326228237172834e-05,0.192,0.388
18300,2.876328255674449e-05,2.6222045450196857e-05,0.07200000000000001,0.40800000000000003,2.364877209909574e-05,4.2299271123802956e-05,0.192,0.392
18310,3.09523406762378e-05,2.7581886200243816e-05,0.076,0.41600000000000004,2.0635203854997798e-05,4.222188651719898e-05,0.196,0.36
18320,3.065256866673289e-05,2.946561807943551e-05,0.076,0.396,2.183830624247486e-05,4.3410117123342566e-05,0.188,0.36
18330,3.159594467667958e-05,2.6238901616997335e-05,0.07200000000000001,0.40800000000000003,1.989180737098142e-05,4.063529394608165e-05,0.192,0.396
18340,3.001189106798365e-05,3.0656888699344244e-05,0.07200000000000001,0.388,2.1705572212204272e-05,4.6148123255554566e-05,0.224,0.36
18350,2.9496850872071216e-05,2.8885180126199972e-05,0.07200000000000001,0.4,2.1007715056461403e-05,4.385762054200392e-05,0.20800000000000002,0.368
18360,3.0718212522247304e-05,2.69297297451384e-05,0.07200000000000001,0.396,2.2058446671947603e-05,4.503176645952662e-05,0.212,0.36
18370,2.877416668660212e-05,2.8577905136274882e-05,0.07200000000000001,0.392,2.2005239149768446e-05,4.732404668227943e-05,0.188,0.392
18380,3.0350569022364068e-05,2.757954121470617e-05,0.07200000000000001,0.396,2.048149514539125e-05,4.4529953715147377e-05,0.188,0.392
18390,2.9390004249916582e-05,2.7487938658563104e-05,0.07200000000000001,0.4,2.1087299209694568e-05,4.2600933488127284e-05,0.192,0.368
18400,3.056103173053905e-05,2.9377316217526773e-05,0.07200000000000001,0.40800000000000003,1.9454072906232328e-05,4.361275827926502e-05,0.188,0.392
18410,3.1816674093714775e-05,2.7519190529840167e-05,0.07200000000000001,0.392,2.0416659758555113e-05,4.366865191509624e-05,0.196,0.376
18420,3.04489878300306e-05,2.6657615045623927e-05,0.07200000000000001,0.392,2.052646910397937e-05,4.385576010350822e-05,0.188,0.36
18430,3.325598992315254e-05,2.466120192989529e-05,0.08,0.404,2.0274879231724623e-05,4.123616498403896e-05,0.22,0.36
18440,3.0882330959162975e-05,2.3983910697028525e-05,0.07200000000000001,0.4,1.972855924137669e-05,4.184498564127389e-05,0.192,0.392
18450,2.9321559488724606e-05,2.359328287842883e-05,0.07200000000000001,0.384,2.2664519587640754e-05,4.2121483599598245e-05,0.22,0.364
18460,2.438239073660324e-05,3.815209622217301e-05,0.076,0.40800000000000003,1.4738228484937198e-05,4.563338342523291e-05,0.224,0.364
18470,2.837691226382274e-05,2.7416425669162546e-05,0.07200000000000001,0.404,2.0985093010983006e-05,4.656783764014857e-05,0.216,0.392
18480,3.010396788113109e-05,2.712663521630486e-05,0.07200000000000001,0.392,2.137051431747896e-05,4.329605136486306e-05,0.192,0.392
18490,3.118678138985086e-05,2.6388270591817635e-05,0.076,0.396,2.2127057988123174e-05,4.453180260848739e-05,0.224,0.36
18500,3.198681353608228e-05,2.359917455196754e-05,0.07200000000000001,0.392,2.085081752050573e-05,4.320324426887566e-05,0.196,0.364
18510,3.0502730210586544e-05,2.7219980771046183e-05,0.08,0.388,2.1268910058738092e-05,4.398525732132952e-05,0.192,0.392
18520,2.8177937853132792e-05,3.498342635631085e-05,0.07200000000000001,0.4,1.1567755447811947e-05,5.025314436387202e-05,0.184,0.36
18530,3.3563622862957775e-05,2.6570338106104723e-05,0.07200000000000001,0.4,2.0252208957328954e-05,4.30390606907082e-05,0.192,0.36
18540,2.7315495390692503e-05,3.3878812223163865e-05,0.07200000000000001,0.4,1.3149184329671842e-05,4.8197355752868475e-05,0.184,0.392
18550,3.028443966858576e-05,2.4069179124178116e-05,0.07200000000000001,0.384,2.1573054330341765e-05,4.1519625488142583e-05,0.196,0.36
18560,2.8190181519829244e-05,2.553849058137658e-05,0.07200000000000001,0.352,2.10115315597193e-05,4.458071278682511e-05,0.184,0.396
18570,3.069269588055667e-05,2.5802322064120467e-05,0.076,0.4,2.1441812141809438e-05,4.324683284235769e-05,0.20800000000000002,0.36
18580,2.9862640696105707e-05,2.745489901582935e-05,0.07200000000000001,0.4,2.2113525523544227e-05,4.398823701524292e-05,0.188,0.36
18590,3.1450791368673254e-05,2.346431428869496e-05,0.07200000000000001,0.388,2.050188914482622e-05,4.2398942122441336e-05,0.2,0.36
18600,2.974943127058402e-05,2.663410943618741e-05,0.14400000000000002,0.392,2.2573090872644176e-05,4.478480712174518e-05,0.188,0.36
18610,3.1822797548728063e-05,2.5766146839254664e-05,0.07200000000000001,0.4,1.9810400811466528e-05,4.677093393213698e-05,0.188,0.368
18620,2.920524310512025e-05,2.6162576788648467e-05,0.07200000000000001,0.404,2.0958508713692483e-05,4.405698005737091e-05,0.188,0.36
18630,2.9268333940885088e-05,2.781645774319792e-05,0.07200000000000001,0.4,2.0065159829445182e-05,4.554057347025642e-05,0.192,0.36
18640,2.908406918570754e-05,2.949129153188527e-05,0.136,0.388,2.436738068771654e-05,4.6026020041599236e-05,0.192,0.36
18650,3.061202055118991e-05,2.7744921652168522e-05,0.07200000000000001,0.40800000000000003,1.9860170113602095e-05,4.624108081545703e-05,0.22,0.36
18660,2.968424285784599e-05,2.8148002039016985e-05,0.07200000000000001,0.404,2.155364650540032e-05,4.394418588259146e-05,0.224,0.36
18670,2.5336979804495055e-05,3.929085724818103e-05,0.07200000000000001,0.404,1.5343121597619918e-05,4.1687322810382696e-05,0.188,0.36
18680,2.2236295025643295e-05,3.753942014634065e-05,0.07200000000000001,0.41600000000000004,1.4192739687695981e-05,3.653717223703719e-05,0.184,0.36
18690,2.8941068573567736e-05,2.77166571498697e-05,0.07200000000000001,0.41200000000000003,2.118966720675718e-05,4.704003474900221e-05,0.20400000000000001,0.36
18700,2.9466393802912845e-05,2.8415651363128275e-05,0.07200000000000001,0.392,2.292867500992941e-05,4.4366563466821706e-05,0.188,0.36
18710,3.121696881731887e-05,2.6389085399937618e-05,0.076,0.4,1.9767375712178656e-05,4.2516175943728395e-05,0.22,0.368
18720,2.623609778733631e-05,4.15590704116799e-05,0.07200000000000001,0.40800000000000003,1.4514112867752295e-05,4.675756507592328e-05,0.188,0.36
18730,3.0497823575254404e-05,2.501334646483159e-05,0.08,0.40800000000000003,2.110992155705582e-05,4.618043687471214e-05,0.192,0.4
18740,2.482745756039605e-05,3.818766681026886e-05,0.07200000000000001,0.40800000000000003,1.4755281004006614e-05,4.200279408610218e-05,0.184,0.36
18750,3.0327475020078322e-05,2.655358295378488e-05,0.076,0.41600000000000004,2.371497735448702e-05,4.429699753041046e-05,0.228,0.36
18760,3.190923183563867e-05,2.5901394691928176e-05,0.076,0.388,2.0828283859641424e-05,4.407374251501651e-05,0.224,0.36
18770,2.4346032142935947e-05,3.929140178705209e-05,0.07200000000000001,0.4,1.2325096591104437e-05,4.883337489420476e-05,0.224,0.364
18780,2.695514026437374e-05,3.68722124899564e-05,0.08,0.41600000000000004,1.3603214363277209e-05,4.2101092039863546e-05,0.184,0.36
18790,2.3780307010267573e-05,3.9092662704967614e-05,0.076,0.404,1.3513934326707771e-05,4.5420649881267286e-05,0.188,0.36
18800,3.10424297038855e-05,2.6294069460370265e-05,0.07200000000000001,0.392,2.010292584965848e-05,4.537434769779446e-05,0.184,0.364
18810,2.9690207908846804e-05,2.9233603646480962e-05,0.07200000000000001,0.392,1.858694294770883e-05,4.574571574915254e-05,0.192,0.36
18820,3.0506355661201678e-05,2.6609315639253682e-05,0.07200000000000001,0.4,2.219419872933552e-05,4.48058005253036e-05,0.224,0.368
18830,3.102514914518273e-05,2.667137442791487e-05,0.12,0.40800000000000003,2.0461706961279786e-05,4.479990209137023e-05,0.192,0.384
18840,3.005530190995951e-05,2.9706868134784783e-05,0.076,0.404,1.8516290536208837e-05,4.250564823065093e-05,0.216,0.36
18850,3.081622267114495e-05,2.6007640761975695e-05,0.07200000000000001,0.40800000000000003,2.063737239777463e-05,4.5104452183749124e-05,0.22,0.36
18860,3.106137193564142e-05,2.4555851531978818e-05,0.07200000000000001,0.4,2.2967996234424578e-05,4.320720377764223e-05,0.192,0.364
18870,2.8125757402066994e-05,2.6425584407062716e-05,0.07200000000000001,0.396,2.1043533488711576e-05,4.4066587638067175e-05,0.22,0.396
18880,2.990829478013474e-05,2.644304322430992e-05,0.076,0.396,2.2255963591432804e-05,4.705043955567049e-05,0.22,0.388
18890,2.643777002675003e-05,2.976507431427028e-05,0.07200000000000001,0.4,1.3052984279485089e-05,5.02636880101968e-05,0.192,0.396
18900,2.452352603417234e-05,3.277727452176614e-05,0.07200000000000001,0.404,1.2948292174761661e-05,4.797229009363131e-05,0.184,0.4
18910,3.4069736019012896e-05,2.6300004402085713e-05,0.07200000000000001,0.4,2.0255016148269816e-05,4.449325969527068e-05,0.224,0.384
18920,2.9682089721838003e-05,2.672384523001498e-05,0.07200000000000001,0.38,2.0294989079088494e-05,4.647538591285956e-05,0.224,0.368
18930,3.0374787793964934e-05,2.5742963894567684e-05,0.07200000000000001,0.396,2.074998111138836e-05,4.339783924555324e-05,0.196,0.38
18940,3.2965033352608415e-05,2.5479929710725914e-05,0.07200000000000001,0.396,2.038870363105316e-05,4.396221393479301e-05,0.188,0.368
18950,2.8930486174849188e-05,2.679336397616884e-05,0.07200000000000001,0.41600000000000004,2.0788569819128712e-05,4.264201169616647e-05,0.188,0.368
18960,2.6414913176905452e-05,4.014317374781564e-05,0.07200000000000001,0.404,1.3737649610026091e-05,4.854742851878226e-05,0.22,0.364
18970,3.173084693752635e-05,2.4378862580233646e-05,0.07200000000000001,0.396,1.9671457410493117e-05,4.5902564443531244e-05,0.224,0.368
18980,3.1185202684670514e-05,2.6924051290708963e-05,0.07200000000000001,0.396,2.1430068186785208e-05,4.4619833343485134e-05,0.224,0.36
18990,2.9829330451092463e-05,2.696454614297552e-05,0.076,0.4,2.0326903568949847e-05,4.470996683387939e-05,0.224,0.36
19000,3.133079710947554e-05,2.560233805703985e-05,0.07200000000000001,0.4,2.129300298882454e-05,4.289234336913095e-05,0.192,0.36
19010,3.145591919373459e-05,2.434490602090203e-05,0.07200000000000001,0.40800000000000003,2.160799279910815e-05,4.210204444492872e-05,0.22,0.36
19020,2.5661398917683544e-05,3.90522503611262e-05,0.07200000000000001,0.4,1.4156844259534178e-05,4.655265626137368e-05,0.184,0.36
19030,2.932977203609631e-05,2.8299866127210376e-05,0.136,0.396,2.2813568296306315e-05,4.31790563637714e-05,0.188,0.396
19040,3.251451303614017e-05,2.3326724787023533e-05,0.07200000000000001,0.41200000000000003,2.0740645572140722e-05,4.289615071937544e-05,0.196,0.36
19050,2.918002248942358e-05,2.6699921178584668e-05,0.07200000000000001,0.4,2.1933392087571898e-05,4.490363228859573e-05,0.224,0.392
19060,2.9245469721569497e-05,2.6604148000595504e-05,0.07200000000000001,0.4,2.1689754102308696e-05,4.326852439214889e-05,0.188,0.384
19070,2.925204896313983e-05,2.423206327592666e-05,0.07200000000000001,0.396,2.1058877984895145e-05,4.337263147134084e-05,0.22,0.36
19080,2.6130242466870707e-05,3.851509737546155e-05,0.07200000000000001,0.40800000000000003,1.520805925746305e-05,4.073917466192454e-05,0.184,0.36
19090,3.330861163343941e-05,2.6353463326470377e-05,0.076,0.38,2.2202032373491124e-05,4.226514067413047e-05,0.20400000000000001,0.36
19100,3.0244837947353138e-05,2.612594201258875e-05,0.07200000000000001,0.4,2.0485989830565136e-05,4.478988524565165e-05,0.212,0.36
19110,3.370216283832427e-05,2.6832485651476157e-05,0.07200000000000001,0.40800000000000003,1.9538964264055737e-05,4.197601496047827e-05,0.188,0.36
19120,2.9942531613218784e-05,2.4514221362631638e-05,0.07200000000000001,0.392,2.0050424277439695e-05,4.5981395225508386e-05,0.188,0.364
19130,3.1243037655713344e-05,2.65340051609303e-05,0.14,0.352,2.104796588904922e-05,4.480308356160201e-05,0.188,0.36
19140,2.998569164074113e-05,2.649445480471652e-05,0.076,0.404,1.9503074697071058e-05,4.461354262317747e-05,0.224,0.4
19150,3.4912645809275313e-05,2.412833311414185e-05,0.07200000000000001,0.396,2.0917349484503372e-05,4.322569147264197e-05,0.224,0.36
19160,2.9644325604835763e-05,2.654072911082281e-05,0.07200000000000001,0.4,2.3103168810495353e-05,4.5342620564502075e-05,0.22,0.36
19170,3.112908281659805e-05,2.713478689606918e-05,0.07200000000000001,0.4,2.281081512044399e-05,4.6229764614264205e-05,0.2,0.396
19180,3.0456116824867706e-05,2.6336139545914778e-05,0.07200000000000001,0.384,2.256067014380552e-05,4.510603091729905e-05,0.22,0.36
19190,3.20081398402985e-05,2.600309837751999e-05,0.14400000000000002,0.392,2.2885434804727286e-05,4.586386579818253e-05,0.224,0.368
19200,2.8067026891538385e-05,2.695677261921699e-05,0.076,0.41200000000000003,2.231422653595489e-05,4.453447658699167e-05,0.22,0.40800000000000003
19210,2.7416120080642705e-05,3.266613681464443e-05,0.14,0.40800000000000003,1.4311548611941856e-05,5.993559475598578e-05,0.192,0.396
19220,3.150570293312393e-05,2.649621199912851e-05,0.07200000000000001,0.388,2.1304268973844934e-05,4.737551787936698e-05,0.228,0.36
19230,3.0439695660135967e-05,2.6200670945060903e-05,0.07200000000000001,0.388,2.2870832662252167e-05,4.5333473192795786e-05,0.228,0.36
19240,2.8746263953395676e-05,2.701696797710075e-05,0.07200000000000001,0.4,2.1228874401062713e-05,4.593396506241065e-05,0.216,0.372
19250,3.360058076260051e-05,2.432054932429977e-05,0.07200000000000001,0.388,2.047678158463392e-05,4.359582425646153e-05,0.224,0.4
19260,2.9813128414663933e-05,2.6555960963579736e-05,0.076,0.41200000000000003,2.0442126588976465e-05,4.559568668365265e-05,0.224,0.368
19270,2.4738638345743905e-05,3.963480805544682e-05,0.14,0.4,1.4718035387838622e-05,5.343515947070671e-05,0.184,0.36
19280,2.162744421371099e-05,4.234292960525777e-05,0.07200000000000001,0.41200000000000003,1.3401495949475263e-05,5.481992614925817e-05,0.184,0.396
19290,3.304344955291651e-05,2.548063614730652e-05,0.07200000000000001,0.396,1.851029644103179e-05,4.4340037976444444e-05,0.22,0.36
19300,3.1020540484691045e-05,2.5424355117552713e-05,0.07200000000000001,0.4,2.109433999567706e-05,4.6686281996749146e-05,0.188,0.364
19310,3.0398815073191198e-05,2.564484671421874e-05,0.076,0.41200000000000003,2.2366185032489302e-05,4.827386249408585e-05,0.20800000000000002,0.368
19320,3.175036222686421e-05,2.4586211450779464e-05,0.07200000000000001,0.4,2.0704373378623745e-05,4.654764671773879e-05,0.22,0.36
19330,3.0298528121982744e-05,2.4108443266540017e-05,0.07200000000000001,0.41200000000000003,2.20468018654942e-05,4.747291387602433e-05,0.228,0.364
19340,3.3207365854354796e-05,2.4493192063769403e-05,0.076,0.388,2.1561076893698676e-05,4.4761731495228275e-05,0.216,0.36
19350,3.192777857605514e-05,2.6529780143893706e-05,0.092,0.352,2.1714639988703796e-05,4.586708409046228e-05,0.228,0.372
19360,3.228368340887414e-05,2.5192453335212853e-05,0.076,0.352,2.0162859821123244e-05,4.283767048910134e-05,0.224,0.392
19370,2.8089749114418793e-05,2.641543930087819e-05,0.076,0.392,1.961066651075502e-05,4.6514579770537394e-05,0.224,0.392
19380,2.4859185332531433e-05,3.813397668666796e-05,0.076,0.41600000000000004,1.2665400189887344e-05,4.9505491573424186e-05,0.188,0.36
19390,2.958840073976093e-05,2.670715598796727e-05,0.07200000000000001,0.41200000000000003,2.084034604203867e-05,4.5028713858752346e-05,0.188,0.364
19400,2.6029351950340536e-05,3.1978677452461e-05,0.07200000000000001,0.388,1.4247546501480498e-05,4.155451700046343e-05,0.188,0.36
19410,3.1503005803639964e-05,2.73718068168169e-05,0.07200000000000001,0.388,2.1099140969645356e-05,4.5051447722853976e-05,0.224,0.368
19420,2.4515332157665906e-05,4.048400481675798e-05,0.07200000000000001,0.4,1.2597958577536749e-05,6.0521093819264923e-05,0.228,0.396
19430,3.2796544571429105e-05,2.8082411550110478e-05,0.07200000000000001,0.392,2.1996843391061495e-05,4.873882001309044e-05,0.22,0.364
19440,2.963253847617457e-05,2.585438863912766e-05,0.07200000000000001,0.40800000000000003,1.9248433666107435e-05,4.605475145128936e-05,0.22,0.36
19450,2.4916161552395576e-05,4.175399345865016e-05,0.076,0.396,1.174888760205889e-05,6.407299498521257e-05,0.22,0.36
19460,2.4913408929849445e-05,3.346024494987269e-05,0.07200000000000001,0.404,1.6098625453866637e-05,5.063230065706468e-05,0.184,0.388
19470,3.091127961308978e-05,2.7226200237866147e-05,0.07200000000000001,0.404,2.098367753783885e-05,4.8100156558949355e-05,0.216,0.396
19480,2.97424178828923e-05,2.6552784246995526e-05,0.07200000000000001,0.396,2.2409060114626908e-05,4.589265034091182e-05,0.228,0.36
19490,3.105974589813966e-05,2.7351225874181693e-05,0.076,0.404,2.15564311890072e-05,4.509922052858116e-05,0.188,0.36
19500,3.095420712176806e-05,2.8189720837845594e-05,0.07200000000000001,0.404,2.2253641643372273e-05,4.59745791397193e-05,0.224,0.36
19510,3.259351211653443e-05,2.6881883060115407e-05,0.07200000000000001,0.352,2.1845761370227988e-05,4.540369477114e-05,0.22,0.36
19520,2.928036757787058e-05,2.7708610523322774e-05,0.07200000000000001,0.41200000000000003,2.1312261345788674e-05,4.738661442929972e-05,0.196,0.36
19530,3.0365376172505893e-05,2.7030934513083234e-05,0.07200000000000001,0.404,2.008455008348841e-05,4.392572505158996e-05,0.192,0.36
19540,2.8721134452846607e-05,2.714915289853871e-05,0.076,0.404,2.2336020802497892e-05,4.647105494238969e-05,0.224,0.376
19550,3.197094075895827e-05,2.687985721027331e-05,0.07200000000000001,0.4,2.1678728692264367e-05,4.847978654668456e-05,0.196,0.36
19560,3.223047477598335e-05,2.437002878677545e-05,0.07200000000000001,0.40800000000000003,2.0723000260842554e-05,4.350193782769017e-05,0.212,0.368
19570,2.9930647647444703e-05,2.5225191495983367e-05,0.07200000000000001,0.404,2.2391515552266246e-05,4.580154285267861e-05,0.2,0.36
19580,3.0108953078506765e-05,2.575194628008055e-05,0.07200000000000001,0.40800000000000003,2.2139199214878744e-05,4.569735313632794e-05,0.22,0.36
19590,3.068360445635303e-05,2.4754179906979377e-05,0.076,0.40800000000000003,1.8949815778799765e-05,4.444718788253172e-05,0.224,0.364
19600,3.2744568414190875e-05,2.5315644109730414e-05,0.07200000000000001,0.40800000000000003,2.063851105771879e-05,4.7448738474258466e-05,0.192,0.36
19610,3.076257331036776e-05,2.6561228076248363e-05,0.076,0.392,2.10024209644638e-05,4.403362545991612e-05,0.216,0.36
19620,3.0180991609111025e-05,2.7961924735886707e-05,0.07200000000000001,0.4,2.0277324085936353e-05,4.458292286655651e-05,0.224,0.36
19630,2.8571489275714346e-05,2.5675765883346856e-05,0.07200000000000001,0.404,2.0648262756381045e-05,4.556914511080073e-05,0.2,0.368
19640,2.982532431417847e-05,2.6223544036782535e-05,0.136,0.4,2.217802528146012e-05,4.4102684859688754e-05,0.224,0.36
19650,2.8797949678407707e-05,2.7743287635872235e-05,0.14,0.4,2.0676583302033505e-05,4.797398922127371e-05,0.22,0.392
19660,2.9540648077871992e-05,2.73515853947508e-05,0.07200000000000001,0.41600000000000004,2.143716939794346e-05,4.58788401093332e-05,0.22,0.368
19670,2.8900670407655477e-05,2.965608086816438e-05,0.136,0.41600000000000004,2.1315954667097973e-05,4.581651155865557e-05,0.196,0.36
19680,2.9222288714949286e-05,2.8138282130671666e-05,0.07200000000000001,0.392,1.945670541671787e-05,4.604490913219987e-05,0.224,0.392
19690,2.9377193714753853e-05,2.5966620776429842e-05,0.07200000000000001,0.38,2.0010314854679143e-05,4.692946853722006e-05,0.216,0.36
19700,3.05942066375652e-05,2.9082363477135126e-05,0.076,0.41600000000000004,2.0022729601020034e-05,4.205035677905168e-05,0.22,0.392
19710,3.099415436177423e-05,2.581724034325255e-05,0.07200000000000001,0.4,2.2559095595922504e-05,4.5806249350755926e-05,0.212,0.36
19720,3.0460656252627005e-05,2.6422424093944823e-05,0.076,0.404,2.0679777090313538e-05,4.448086280698983e-05,0.188,0.36
19730,2.96067964634324e-05,2.7932319283300742e-05,0.076,0.41200000000000003,2.1317394028288163e-05,4.369543973989879e-05,0.22,0.404
19740,2.662158354435438e-05,3.3629921651463006e-05,0.076,0.4,1.5116481849977073e-05,4.7326190539558565e-05,0.184,0.392
19750,2.8424374912003197e-05,2.6752569926314798e-05,0.07200000000000001,0.4,2.1590915557053757e-05,4.6043563703581114e-05,0.216,0.36
19760,2.924372197816204e-05,2.6120544968394702e-05,0.07200000000000001,0.40800000000000003,2.179398493584401e-05,4.4627976436146814e-05,0.216,0.36
19770,2.844481083643795e-05,2.4463568848237604e-05,0.07200000000000001,0.396,1.9437927723388952e-05,4.431643976347273e-05,0.184,0.396
19780,2.9902586438221314e-05,2.5555910480610368e-05,0.07200000000000001,0.40800000000000003,2.0988596642450906e-05,4.397453062980077e-05,0.184,0.368
19790,3.0117555617223833e-05,2.5041279057524765e-05,0.07200000000000001,0.384,1.9786339231566005e-05,4.392510541476627e-05,0.192,0.36
19800,3.0147911065482125e-05,2.5827830397789687e-05,0.08,0.40800000000000003,2.0264021680300263e-05,4.336465322880864e-05,0.192,0.368
19810,2.9155473535121977e-05,2.7490215043278668e-05,0.07200000000000001,0.388,2.0767343296563726e-05,4.717126480951927e-05,0.192,0.368
19820,2.9948228036026746e-05,2.5996845717067605e-05,0.07200000000000001,0.41600000000000004,2.1598583228280353e-05,4.321025193509089e-05,0.20400000000000001,0.4
19830,2.9764706036591674e-05,2.550931186878087e-05,0.07200000000000001,0.41200000000000003,1.9576084906358505e-05,4.56311582558078e-05,0.188,0.36
19840,2.991604161225248e-05,2.7360100177793512e-05,0.136,0.376,1.995760785963381e-05,4.4339983445449646e-05,0.196,0.36
19850,3.0561772540140164e-05,2.5433620260369232e-05,0.07200000000000001,0.41600000000000004,2.0718917931677176e-05,4.5449750091269694e-05,0.224,0.36
19860,2.623852418837329e-05,3.6983678643427236e-05,0.07200000000000001,0.384,1.6151602446595928e-05,5.780320450514781e-05,0.20400000000000001,0.36
19870,2.8592276525075075e-05,2.6881869092586897e-05,0.076,0.392,1.9859663145967393e-05,4.629445730850562e-05,0.228,0.36
19880,2.902465698976874e-05,2.5241027706194006e-05,0.07200000000000001,0.36,2.1784471899104367e-05,4.510179873068718e-05,0.196,0.368
19890,3.317249293421764e-05,2.54690592361574e-05,0.07200000000000001,0.404,1.9449896272946254e-05,4.7645026394078474e-05,0.20400000000000001,0.372
19900,3.356914940398419e-05,2.3792116554890554e-05,0.076,0.392,2.1340684954180762e-05,4.343231674455512e-05,0.212,0.364
19910,3.1867840536748485e-05,2.4331884905570005e-05,0.07200000000000001,0.396,2.0956704238804446e-05,4.3408106379334766e-05,0.188,0.4
19920,2.6653608452145632e-05,2.7671558418348644e-05,0.076,0.40800000000000003,1.8067534949143957e-05,4.12282123986584e-05,0.22,0.36
19930,2.9752975059172708e-05,2.456253065548772e-05,0.07200000000000001,0.4,2.0889819875275126e-05,4.318407696739382e-05,0.184,0.36
19940,2.6993776856661374e-05,3.255489231606421e-05,0.076,0.41600000000000004,1.7595197978897904e-05,5.0377936841969434e-05,0.224,0.40800000000000003
19950,2.9481249400599637e-05,2.7673953979066855e-05,0.07200000000000001,0.404,2.1469674657425894e-05,4.414785444227665e-05,0.192,0.36
19960,3.0499902684553215e-05,2.6143447144994947e-05,0.07200000000000001,0.40800000000000003,2.2179756443483615e-05,4.350400160790041e-05,0.224,0.36
19970,2.825910355813833e-05,2.719154069977425e-05,0.07200000000000001,0.376,2.0914076867040002e-05,4.6897577155762956e-05,0.224,0.36
19980,2.998236718350578e-05,2.5562077763840553e-05,0.076,0.41600000000000004,2.257289941113451e-05,4.580778178206804e-05,0.188,0.36
19990,3.208276053510643e-05,2.413839148051596e-05,0.07200000000000001,0.40800000000000003,2.1536627862439955e-05,4.6164528619523345e-05,0.224,0.36
20000,3.0735595223983684e-05,2.6853519629107614e-05,0.07200000000000001,0.396,2.1631954157355594e-05,4.680203981857991e-05,0.188,0.36
20010,3.182272251492998e-05,2.4187301646472395e-05,0.07200000000000001,0.4,2.127830554217281e-05,4.392515688281719e-05,0.224,0.36
20020,2.9386572107647795e-05,2.4074099949735527e-05,0.14,0.40800000000000003,2.2325162152563302e-05,4.244000702078449e-05,0.192,0.392
20030,3.357759505999514e-05,2.5025836215192625e-05,0.07200000000000001,0.41200000000000003,1.99372409899671e-05,4.3687312672802855e-05,0.184,0.368
20040,2.4945360175550113e-05,3.4682078375257894e-05,0.07200000000000001,0.40800000000000003,1.6315870444685506e-05,4.541738783983805e-05,0.192,0.36
